ID,Text
Sib_09-m.eaf,Не рассказывал?
Sib_09-m.eaf,Рассказывал?
Sib_09-m.eaf,Ну вот.
Sib_09-m.eaf,эээ И
Sib_09-m.eaf,Ага
Sib_09-m.eaf,вот так же как в фильме в этом
Sib_09-m.eaf,эээ как его
Sib_09-m.eaf,“Догнать”?
Sib_09-m.eaf,и летели вот с этим
Sib_09-m.eaf,эээ “Меня не догонишь”?
Sib_09-m.eaf,Нет.
Sib_09-m.eaf,А!
Sib_09-m.eaf,“Поймай если сможешь”.
Sib_09-m.eaf,Вот-вот.
Sib_09-m.eaf,ээ З завели нас вдвоём эээ в кабину самолёта
Sib_09-m.eaf,и тоже так сказать говорят:
Sib_09-m.eaf,Садитесь
Sib_09-m.eaf,а где а где са где с садиться-то!?
Sib_09-m.eaf,Ну тоже:
Sib_09-m.eaf,ладно
Sib_09-m.eaf,оказывается
Sib_09-m.eaf,ээ одно сидение откидное есть
Sib_09-m.eaf,тоже так же как ээ там в кино
Sib_09-m.eaf,а второго сидения нету!
Sib_09-m.eaf,Ну и мы по очереди сидели
Sib_09-m.eaf,так сказать один на ээ этом откидном сидит
Sib_09-m.eaf,ээ а один на полу.
Sib_09-m.eaf,Но эээ с другой стороны ээ зато посмотрели все этапы.
Sib_09-m.eaf,Подготовки:
Sib_09-m.eaf,как выруливали
Sib_09-m.eaf,и как там они ээ и с землёй общались
Sib_09-m.eaf,как они взлетали...
Sib_09-m.eaf,То есть это вообще конечно было красота!
Sib_09-m.eaf,Потом когда они уже летели
Sib_09-m.eaf,я
Sib_09-m.eaf,и ээ там ээ стюардесса им принесла кофе там
Sib_09-m.eaf,ещё что-то
Sib_09-m.eaf,ну
Sib_09-m.eaf,заодно и нам тоже
Sib_09-m.eaf,попутчикам пассажирам.
Sib_09-m.eaf,ээ И мм потом уже так переговаривались там:
Sib_09-m.eaf,Пролетаем над Красноярском
Sib_09-m.eaf,Иркутском....
Sib_09-m.eaf,И уже когда на посадку садились
Sib_09-m.eaf,в Улан-Удэ
Sib_09-m.eaf,ну вот это было конечно красиво:
Sib_09-m.eaf,ночью
Sib_09-m.eaf,и такая полоса ль ээ красивая
Sib_09-m.eaf,и
Sib_09-m.eaf,ээээ ну
Sib_09-m.eaf,то есть как
Sib_09-m.eaf,ну и если ээ сам н в кабине не летал
Sib_09-m.eaf,то эээ то что ц по телевизору показывают
Sib_09-m.eaf,к это не передаёт
Sib_09-m.eaf,очень впечатление было интересное.
Sib_10-m.eaf,Это история
Sib_10-m.eaf,ээ когда женился мой лучший друг.
Sib_10-m.eaf,Я был тогда свидетелем у него на свадьбе
Sib_10-m.eaf,и мы готовились на следующий день с утра ээ выкупать ээ его будущую жену
Sib_10-m.eaf,невесту
Sib_10-m.eaf,и предварительно
Sib_10-m.eaf,для того чтобы мм ээ обойти все ээ препятствия
Sib_10-m.eaf,мы проверили чердак.
Sib_10-m.eaf,ээ Ещё с с со своим одним товарищем
Sib_10-m.eaf,эээ и эээ открыли эээ два входа
Sib_10-m.eaf,на ээ чердаке
Sib_10-m.eaf,ээ мм ээ чтобы можно было зайти ээ в один подъезд
Sib_10-m.eaf,и соответственно по крыше перейти
Sib_10-m.eaf,и выйти в другой подъе
Sib_10-m.eaf,Причём там было очень хорошо то
Sib_10-m.eaf,что эээ один подъезд ээ выходил на две стороны дома
Sib_10-m.eaf,а другой подъезд был только внутренний.
Sib_10-m.eaf,мм Внутри двора.
Sib_10-m.eaf,И собственно говоря если идти
Sib_10-m.eaf,
Sib_10-m.eaf,официально
Sib_10-m.eaf,то надо было как раз через этот ээ внутренний двор пройти
Sib_10-m.eaf,и через этот подъезд.
Sib_10-m.eaf,ээ Так вот
Sib_10-m.eaf,когда мы всё это дело проверили
Sib_10-m.eaf,ээ ночью подготовили мм ээ всё открыли
Sib_10-m.eaf,но на всякий случай взяли с собой
Sib_10-m.eaf,ээ а!
Sib_10-m.eaf,нет
Sib_10-m.eaf,эээ всё мы п ээ открыли-приготовили
Sib_10-m.eaf,и полезли
Sib_10-m.eaf,эээ уже на следующее утро
Sib_10-m.eaf,эээ в костюмах в парадных
Sib_10-m.eaf,ээ с цветами
Sib_10-m.eaf,ээ в соседний подъезд.
Sib_10-m.eaf,ээ Зашли
Sib_10-m.eaf,поднялись ээ на ээ ээ на верхний этаж
Sib_10-m.eaf,и смотрим
Sib_10-m.eaf,что ночью или утром мм ээ вход на крышу закрыли.
Sib_10-m.eaf,И повесили большой замок.
Sib_10-m.eaf,В итоге пришлось ээ срочно эээ ээ взять ээ сбегать взять ещё эээ выдергу
Sib_10-m.eaf,и уже при помощи этой выдерги ээ вскрыть крышу.
Sib_10-m.eaf,И было достаточно интересно посмотреть конечно на публику
Sib_10-m.eaf,которая которую стояла на остановке
Sib_10-m.eaf,на
Sib_10-m.eaf,Какая там?
Sib_10-m.eaf,ээ и ээ смотрела
Sib_10-m.eaf,как ээ по крыше ээ три человека в костюмах с цветами ээ перебираются из ээ с с одного места в другое.
Sib_10-m.eaf,Ну и в итоге эээ мы благополучно перебрались
Sib_10-m.eaf,и пока отвлекающий манёвр
Sib_10-m.eaf,Там эээ был у нас ээ Серёга Син
Sib_10-m.eaf,ээ он пока отвлекал
Sib_10-m.eaf,говорил говорит
Sib_10-m.eaf,что Вот
Sib_10-m.eaf,сейчас должны подъехать-подъехать.
Sib_10-m.eaf,эээ и в итоге мы ээ перешли
Sib_10-m.eaf,и ээ зашли с тылу
Sib_10-m.eaf,и как раз взяли выкрали Татьяну!
Sib_10-m.eaf,Вот такая история была.
Sib_11-m.eaf,Просто вот так получилось в жизни
Sib_11-m.eaf,ну вот
Sib_11-m.eaf,что вот так вот получается
Sib_11-m.eaf,вот
Sib_11-m.eaf,несколько организаций
Sib_11-m.eaf,мм да
Sib_11-m.eaf,между собой то есть получается друзья.
Sib_11-m.eaf,Руководители организаций
Sib_11-m.eaf,да там
Sib_11-m.eaf,строи
Sib_11-m.eaf,две строительные
Sib_11-m.eaf,одна эээ ээ деревообрабатывающая
Sib_11-m.eaf,так.
Sib_11-m.eaf,Так получается
Sib_11-m.eaf,что вот ээ на праздники
Sib_11-m.eaf,да
Sib_11-m.eaf,ну раз в год
Sib_11-m.eaf,в день строителя
Sib_11-m.eaf,обязательно все уезжают
Sib_11-m.eaf,отдыхать.
Sib_11-m.eaf,С семьями
Sib_11-m.eaf,с детьми...
Sib_11-m.eaf,Получается где-то ну ч сорок с лишним человек.
Sib_11-m.eaf,Получается так
Sib_11-m.eaf,что все разделяются по группам и интересам.
Sib_11-m.eaf,Да!
Sib_11-m.eaf,и с другой стороны все друг с другом общаются.
Sib_11-m.eaf,мм Редкость такое
Sib_11-m.eaf,что вот допустим вот ээ люди
Sib_11-m.eaf,что-то нашли общее
Sib_11-m.eaf,да
Sib_11-m.eaf,какие-то интересы
Sib_11-m.eaf,Что?
Sib_11-m.eaf,нашли интересы
Sib_11-m.eaf,интересны друг другу...
Sib_11-m.eaf,Вот.
Sib_11-m.eaf,Где-то было бы год
Sib_11-m.eaf,два!
Sib_11-m.eaf,а то на протяжении уже по-моему ну лет шести
Sib_11-m.eaf,у кого-то даже и срок и больше
Sib_11-m.eaf,получается.
Sib_11-m.eaf,То есть друзья друзей
Sib_11-m.eaf,получается
Sib_11-m.eaf,ээ собираются людивместе
Sib_11-m.eaf,и общаются
Sib_11-m.eaf,и в общем-то не только на природе там
Sib_11-m.eaf,пьют
Sib_11-m.eaf,едят
Sib_11-m.eaf,а именно занимаются какими-то спортом
Sib_11-m.eaf,катание на лыжах
Sib_11-m.eaf,на банане
Sib_11-m.eaf,всё остальное.
Sib_11-m.eaf,Это ещё вместе с детьми
Sib_11-m.eaf,это ж вообще здорово!
Sib_11-m.eaf,Хочу приучить детей
Sib_11-m.eaf,но некоторые дети просто не ездят!
Sib_11-m.eaf,Сначала Маша ездила
Sib_11-m.eaf,Ксюше не интересно было
Sib_11-m.eaf,а потом наоборот стало
Sib_11-m.eaf,и Маша не ездит.
Sib_11-m.eaf,Ксюша ездит.
Sib_11-m.eaf,Всё наверно
Sib_11-m.eaf,да?
Sib_12-f.eaf,Я так орать тут не буду громко
Sib_12-f.eaf,потому как все работают
Sib_12-f.eaf,о чём мне тебе рассказать?
Sib_12-f.eaf,Даже и не знаю.
Sib_12-f.eaf,Ну давай я тебе расскажу
Sib_12-f.eaf,как мы жили в детстве деревне.
Sib_12-f.eaf,Мы маленькие были с сестрой
Sib_12-f.eaf,мы собирали фантики
Sib_12-f.eaf,собирали фантики
Sib_12-f.eaf,и когда я рассказываю об этом случае
Sib_12-f.eaf,я говорю:
Sib_12-f.eaf,Как я ездила в Москву
Sib_12-f.eaf,первый раз в жизни
Sib_12-f.eaf,но не видела Москвы..
Sib_12-f.eaf,Мать с отцом взяли нас в Москву
Sib_12-f.eaf,всех троих детей
Sib_12-f.eaf,причём ээ мама не хотела
Sib_12-f.eaf,и ругалась
Sib_12-f.eaf,и говорила о том
Sib_12-f.eaf,что мы потом ещё весь мир посмотрим
Sib_12-f.eaf,а папа говорил:
Sib_12-f.eaf,Поля
Sib_12-f.eaf,Возьмём детей
Sib_12-f.eaf,потому что никто не знает
Sib_12-f.eaf,какая у них будет жизнь
Sib_12-f.eaf,и может они ничего не увидят.
Sib_12-f.eaf,Когда мы приехали в Москву
Sib_12-f.eaf,самая главная задача у нас с сестрой была собирать фантики.
Sib_12-f.eaf,Потому что в деревне
Sib_12-f.eaf,в нашем магазине
Sib_12-f.eaf,было два или три сорта конфет.
Sib_12-f.eaf,А фантики копили все наши подруги
Sib_12-f.eaf,и особым спросом пользовались квадратные фантики
Sib_12-f.eaf,их взять было негде!
Sib_12-f.eaf,И вот
Sib_12-f.eaf,мы когда поехали в Москву
Sib_12-f.eaf,это было основная задача
Sib_12-f.eaf,собирать фантики.
Sib_12-f.eaf,Мать очевидно знала
Sib_12-f.eaf,что мы можем это сделать
Sib_12-f.eaf,я плохо помню
Sib_12-f.eaf,но помню
Sib_12-f.eaf,что она била нас по рукам
Sib_12-f.eaf,и не разрешала
Sib_12-f.eaf,Она говорила
Sib_12-f.eaf,Вот!
Sib_12-f.eaf,посмотрите!
Sib_12-f.eaf,Какие дома.
Sib_12-f.eaf,но мы с Галечкой не смотрели ни на Кремль
Sib_12-f.eaf,ни на какие дома
Sib_12-f.eaf,мы смотрели себе под ноги
Sib_12-f.eaf,потому что нам надо было собирать фантики.
Sib_12-f.eaf,А у нас были вот такие длинные трусы
Sib_12-f.eaf,раньше были
Sib_12-f.eaf,на резинках
Sib_12-f.eaf,это было очень удобно
Sib_12-f.eaf,мы тихонько наклонялись
Sib_12-f.eaf,подбирали какой-нибудь фантик
Sib_12-f.eaf,и складывали его сюда под резинку в трусы!
Sib_12-f.eaf,а вечером вытаскивали это богатство
Sib_12-f.eaf,причём мы ходили
Sib_12-f.eaf,так нас родители водили
Sib_12-f.eaf,на экскурсию.
Sib_12-f.eaf,По Москве.
Sib_12-f.eaf,Экскурсию
Sib_12-f.eaf,и мы ничего не видели
Sib_12-f.eaf,потому что мы никуда не смотрели
Sib_12-f.eaf,мы только смотрели под ноги.
Sib_12-f.eaf,Но зато вечером у нас было такое торжество
Sib_12-f.eaf,когда мы эт ти фантики разглаживали
Sib_12-f.eaf,и мечтали
Sib_12-f.eaf,как мы поменяемся
Sib_12-f.eaf,какими этими
Sib_12-f.eaf,и мы в свою деревню привезли очень много новых фантиков.
Sib_12-f.eaf,Это как я видела Москву!
Sib_13-f.eaf,Родились мы с братом тысяча девятьсот сороковому сорокового сорокового года.
Sib_13-f.eaf,Исполнилось нам по одному году
Sib_13-f.eaf,нашего отца забрали на фронт.
Sib_13-f.eaf,И в тысяча девятьсот сорок втором году пришло извещение:
Sib_13-f.eaf,Погиб без вести.
Sib_13-f.eaf,И мама наша ещё беременна осталась оставалась
Sib_13-f.eaf,и родила ещё мальчика
Sib_13-f.eaf,но он правда недолго прожил
Sib_13-f.eaf,потому что мм холод
Sib_13-f.eaf,голод был.
Sib_13-f.eaf,И он умер
Sib_13-f.eaf,этот мальчик.
Sib_13-f.eaf,Назвали его И Ваня...
Sib_13-f.eaf,Ну
Sib_13-f.eaf,жить мы стали ну конечно бедно
Sib_13-f.eaf,голодно
Sib_13-f.eaf,холодно...
Sib_13-f.eaf,ели Ой ели мы
Sib_13-f.eaf,я помню
Sib_13-f.eaf,мам
Sib_13-f.eaf,мама варила нам крапиву
Sib_13-f.eaf,сначала в воде
Sib_13-f.eaf,потом воду сольёт
Sib_13-f.eaf,ну молока туда
Sib_13-f.eaf,Коровушка была у нас...
Sib_13-f.eaf,ну
Sib_13-f.eaf,ээ ели
Sib_13-f.eaf,питались этим...
Sib_13-f.eaf,Подо подорожник рвали
Sib_13-f.eaf,подорожником питались...
Sib_13-f.eaf,Жмыхом питались...
Sib_13-f.eaf,А зимой на поле замерзала картошка
Sib_13-f.eaf,Кучками замерзала
Sib_13-f.eaf,не успевали убирать
Sib_13-f.eaf,выкопать выкопают
Sib_13-f.eaf,а ээ убирать не нь не успевали.
Sib_13-f.eaf,Ну некому было
Sib_13-f.eaf,дети да и женщины...
Sib_13-f.eaf,ну и ну я с мамой ходила
Sib_13-f.eaf,за этой картошкой
Sib_13-f.eaf,мама вот кайлой долбила эту картошку
Sib_13-f.eaf,ну и мы её ту то приносили домой
Sib_13-f.eaf,и с этой кар ээ картошки она с делала лепё лепёшки
Sib_13-f.eaf,стряпала лепёшки.
Sib_13-f.eaf,Потом весной мы собирали колосья на поле...
Sib_13-f.eaf,Колосья-то мы ну насобираем
Sib_13-f.eaf,и там что ээ что сломим
Sib_13-f.eaf,что так...
Sib_13-f.eaf,Так
Sib_13-f.eaf,я помню
Sib_13-f.eaf,у нас печка была железная
Sib_13-f.eaf,жарили даже эту пшеницу на на плите.
Sib_13-f.eaf,Картошку кружочками жарили
Sib_13-f.eaf,ели
Sib_13-f.eaf,вот этим питались...
Sib_13-f.eaf,Ну
Sib_13-f.eaf,детство у нас конечно же всё голодное холодное было
Sib_13-f.eaf,ну мы не видели детства!
Sib_13-f.eaf,не было у нас детства!
Sib_13-f.eaf,Ну потом когда учиться пошли
Sib_13-f.eaf,как-то сидишь на уроке
Sib_13-f.eaf,и и есть хочется!
Sib_14-f.eaf,этого года начался мой дачный сезон.
Sib_14-f.eaf,Живу
Sib_14-f.eaf,эээ собачка со мной
Sib_14-f.eaf,Макс
Sib_14-f.eaf,и Пушок
Sib_14-f.eaf,кот.
Sib_14-f.eaf,Выезжаю редко
Sib_14-f.eaf,из-за Макса
Sib_14-f.eaf,потому что за ним надо ухаживать
Sib_14-f.eaf,его выгуливать его
Sib_14-f.eaf,ко ээ варить ему...
Sib_14-f.eaf,Живут со мной соседки
Sib_14-f.eaf,когда могут.
Sib_14-f.eaf,Ночуют.
Sib_14-f.eaf,эээ Света
Sib_14-f.eaf,соседка
Sib_14-f.eaf,и Рая.
Sib_14-f.eaf,Сейчас вот они разъезжаются
Sib_14-f.eaf,я в субботу приезжаю
Sib_14-f.eaf,и буду одна.
Sib_14-f.eaf,ээ Сезон ээ не особенно удачный
Sib_14-f.eaf,урожай средний.
Sib_14-f.eaf,В следующий сезон
Sib_14-f.eaf,эээ жива-здорова буду
Sib_14-f.eaf,ээ посадила новый сорт клубники
Sib_14-f.eaf,и больш меньше грядок
Sib_14-f.eaf,больше клубники будет.
Sib_14-f.eaf,Дай Бог дожить.
Sib_15-f.eaf,Когда началась война
Sib_15-f.eaf,мы жили в Москве
Sib_15-f.eaf,и нас эвакуировали на Алтай.
Sib_15-f.eaf,В Чемал.
Sib_15-f.eaf,Вот
Sib_15-f.eaf,я была маленькая
Sib_15-f.eaf,мне было пять лет.
Sib_15-f.eaf,Вот вот эти воспоминания
Sib_15-f.eaf,об этом времени
Sib_15-f.eaf,таком далёком
Sib_15-f.eaf,они меня вот так сказать на протяжении всей жизни не покидают.
Sib_15-f.eaf,ээ Воспоминания связаны с природой Алтая.
Sib_15-f.eaf,Что меня там потрясло
Sib_15-f.eaf,И на всю жизнь вот до сих пор я это помню
Sib_15-f.eaf,и как-то возвращается вот
Sib_15-f.eaf,картинками перед глазами
Sib_15-f.eaf,ощущениями...
Sib_15-f.eaf,вот этот Чемал
Sib_15-f.eaf,. с его Катунью
Sib_15-f.eaf,бурной
Sib_15-f.eaf,вот
Sib_15-f.eaf,высокий такой крутой берег
Sib_15-f.eaf,бурная такая совершенно река
Sib_15-f.eaf,и главное
Sib_15-f.eaf,весной
Sib_15-f.eaf,когда начинается цветение гор
Sib_15-f.eaf,Это вот
Sib_15-f.eaf,Больше никогда в жизни я этого нигде не видела
Sib_15-f.eaf,хотя была вот ээ з в на Кавказе
Sib_15-f.eaf,в Кисловодске
Sib_15-f.eaf,там в Пятигорске в этих местах
Sib_15-f.eaf,где-то в Крыму...
Sib_15-f.eaf,горы становились розового цвета.
Sib_15-f.eaf,Вот как
Sib_15-f.eaf,Потом ещё я это сравнивала почему-то с декорациями Большого театра.
Sib_15-f.eaf,ээ Горы все становились
Sib_15-f.eaf,потихонечку
Sib_15-f.eaf,розовые
Sib_15-f.eaf,сле слегка
Sib_15-f.eaf,потом все.
Sib_15-f.eaf,Розовые.
Sib_15-f.eaf,Оказывается
Sib_15-f.eaf,Вот я не знаю
Sib_15-f.eaf,правильное ли название у меня осталось в памяти
Sib_15-f.eaf,название этого кустарника
Sib_15-f.eaf,который был на этих горах
Sib_15-f.eaf,алтайских
Sib_15-f.eaf,вот в Чемале
Sib_15-f.eaf,назывался он по-моему маральник.
Sib_15-f.eaf,Так называли.
Sib_15-f.eaf,Может это офица ээ название такое не официальное
Sib_15-f.eaf,а какое-то местное
Sib_15-f.eaf,но у меня осталось в памяти
Sib_15-f.eaf,что это был маральник.
Sib_15-f.eaf,И вот он расцветал
Sib_15-f.eaf,Может это был багульник
Sib_15-f.eaf,я не знаю
Sib_15-f.eaf,правильно как
Sib_15-f.eaf,но это был вроде бы маральник
Sib_15-f.eaf,как у меня осталось в памяти.
Sib_15-f.eaf,и горы становились розовые.
Sib_15-f.eaf,Вот мы бы дети были там
Sib_15-f.eaf,Мы жили в каком-то двухэтажном доме
Sib_15-f.eaf,там были дети из Москвы
Sib_15-f.eaf,мои ровесники
Sib_15-f.eaf,и с из Ленинграда.
Sib_15-f.eaf,и вот мы по-моему все были совершенно потрясены
Sib_15-f.eaf,этим.
Sib_15-f.eaf,Вот так вот стоя стоит эта картинка
Sib_15-f.eaf,Чемал
Sib_15-f.eaf,вот он в каком-то углублении
Sib_15-f.eaf,вокруг эти горы
Sib_15-f.eaf,розового цвета.
Sib_15-f.eaf,Совершенно как в какой-то фантастической сказке.
Sib_15-f.eaf,Вот
Sib_15-f.eaf,а потом
Sib_15-f.eaf,когда уже вот ээ мы просто летом бегали по ползали
Sib_15-f.eaf,и заходили вот по этим горам ходили
Sib_15-f.eaf,ээ что меня поражало
Sib_15-f.eaf,там было много всяких каких-то змей
Sib_15-f.eaf,мы их не боялись
Sib_15-f.eaf,ящериц...
Sib_15-f.eaf,И ведь мы ж даже не предупреждали
Sib_15-f.eaf,что это может быть страшно...
Sib_15-f.eaf,Вот мы видели этих змей
Sib_15-f.eaf,видели этих ящериц
Sib_15-f.eaf,и какие-то вот животные там были
Sib_15-f.eaf,вот я не знаю
Sib_15-f.eaf,может дикие какие-то
Sib_15-f.eaf,типа вот каких-то барашков маленьких.
Sib_15-f.eaf,Ну вот это вот осталось в памяти.
Sib_15-f.eaf,Вот
Sib_15-f.eaf,а потом когда возвращались
Sib_15-f.eaf,в сорок третьем году
Sib_15-f.eaf,приехали мы
Sib_15-f.eaf,ээ в общем уже тронулся начинал трогаться лёд
Sib_15-f.eaf,через эти реки
Sib_15-f.eaf,алтайские
Sib_15-f.eaf,а нам надо было переправиться ээ через ээ ммм в общем на другой берег в Бийск
Sib_15-f.eaf,чтобы попасть потом на поезд
Sib_15-f.eaf,в общем переправиться надо было.
Sib_15-f.eaf,И вот стоял вопрос:
Sib_15-f.eaf,нас было помн полн полон помню очень много людей
Sib_15-f.eaf,и вот ээ одни говорили
Sib_15-f.eaf,что нельзя переправлять
Sib_15-f.eaf,что лёд уже тронулся
Sib_15-f.eaf,а другие говорили
Sib_15-f.eaf,Если мы не переправимся
Sib_15-f.eaf,мы там бог знает насколько застрянем
Sib_15-f.eaf,и вообще не уедем..
Sib_15-f.eaf,И что вот тоже осталось в памяти.
Sib_15-f.eaf,Остались огромные какие-то соляные горы
Sib_15-f.eaf,Тоже сначала мы не знали
Sib_15-f.eaf,это потом мне рассказали
Sib_15-f.eaf,что это была соль.
Sib_15-f.eaf,белые такие вот
Sib_15-f.eaf,искусственные горы
Sib_15-f.eaf,была соль.
Sib_15-f.eaf,Вот
Sib_15-f.eaf,соляные горы.
Sib_15-f.eaf,И всё-таки мы с в все вот беженцы
Sib_15-f.eaf,как нас называли
Sib_15-f.eaf,вот
Sib_15-f.eaf,к да в общем все мы переправились через эту реку
Sib_15-f.eaf,уже было очень опасно
Sib_15-f.eaf,не знали даже
Sib_15-f.eaf,можно
Sib_15-f.eaf,Говорили
Sib_15-f.eaf,что нельзя.
Sib_15-f.eaf,мы но переправились
Sib_15-f.eaf,по этому уже ломающемуся льду
Sib_15-f.eaf,было очень страшно
Sib_15-f.eaf,вот
Sib_15-f.eaf,но это страшно было взрослым.
Sib_15-f.eaf,Мы этого не понимали
Sib_15-f.eaf,нам не говорили
Sib_15-f.eaf,потом я это узнала.
Sib_15-f.eaf,Ну вот это в памяти тоже всё осталось.
Sib_16-m.eaf,Так.
Sib_16-m.eaf,С четырнадцати лет я начал работать.
Sib_16-m.eaf,Работал прицепщиком.
Sib_16-m.eaf,Н на тракторе.
Sib_16-m.eaf,Потом работал на тракторе
Sib_16-m.eaf,работал на комбайне
Sib_16-m.eaf,"комбайн назывался ""Коммунар""!"
Sib_16-m.eaf,Прицепной комбайн
Sib_16-m.eaf,хлебоуборочный.
Sib_16-m.eaf,Потом уехал в леспромхоз
Sib_16-m.eaf,был такой леспромхоз
Sib_16-m.eaf,назывался Барун-Тарбагатайский леспромхоз.
Sib_16-m.eaf,Сначала сучкорубом
Sib_16-m.eaf,сучки обрубал.
Sib_16-m.eaf,Потом пошёл взяли меня
Sib_16-m.eaf,ну как молодого ещё
Sib_16-m.eaf,такого это
Sib_16-m.eaf,проводить на участки телефоны
Sib_16-m.eaf,телефонные линии
Sib_16-m.eaf,мм там по кустам весь день
Sib_16-m.eaf,нь не по столбам
Sib_16-m.eaf,а по деревьям
Sib_16-m.eaf,туда-сюда
Sib_16-m.eaf,как связист!
Sib_16-m.eaf,Так
Sib_16-m.eaf,потом я оттудова приехал
Sib_16-m.eaf,с леспромхоза
Sib_16-m.eaf,опять же
Sib_16-m.eaf,в колхоз!
Sib_16-m.eaf,опять меня поставили прицепщиком
Sib_16-m.eaf,потом по ээ на трактор.
Sib_16-m.eaf,На тракторе отработал
Sib_16-m.eaf,потом приходит повестка.
Sib_16-m.eaf,Уже было мне девятнадцать лет.
Sib_16-m.eaf,В армию.
Sib_16-m.eaf,Это было в пятьдесят седьмом году.
Sib_17-m.eaf,Так вот ээ у меня ээ три сюжета.
Sib_17-m.eaf,Три сюжета
Sib_17-m.eaf,ээ которые я бы мог ээ рассказать
Sib_17-m.eaf,а
Sib_17-m.eaf,один сюжет очень короткий.
Sib_17-m.eaf,Очень короткий
Sib_17-m.eaf,ээ мм дело было в тысячу девятьсот сорок третьем году.
Sib_17-m.eaf,Сорок третьем го
Sib_17-m.eaf,Это ещё была война.
Sib_17-m.eaf,эээ ээ мм Значит немцы эээ подошли ээ захватили огромную часть
Sib_17-m.eaf,европейскую часть
Sib_17-m.eaf,Ро эээ ла ээ нашей страны
Sib_17-m.eaf,захватили мой родной город Воронеж
Sib_17-m.eaf,и остановились перед нашим домом.
Sib_17-m.eaf,Представляете!
Sib_17-m.eaf,На окраине Воронежа на эээ правом берегу реки Воронеж находился находилась маленькая маленькая станция Отрожка.
Sib_17-m.eaf,На этой маленькой станции на берегу ээ реки ээ стоял наш дом.
Sib_17-m.eaf,И вот
Sib_17-m.eaf,Представляете!
Sib_17-m.eaf,огромная армия!
Sib_17-m.eaf,Шла.
Sib_17-m.eaf,От эээ западных границ
Sib_17-m.eaf,шла шла
Sib_17-m.eaf,дошла до Воронежа
Sib_17-m.eaf,почти без ээ боев эээ захватила этот город
Sib_17-m.eaf,и остановилась на этой реке
Sib_17-m.eaf,ширина которой
Sib_17-m.eaf,ну была она метр метров наверное ээ тридцать
Sib_17-m.eaf,всего-навсего.
Sib_17-m.eaf,Которые можно было перейти вброд.
Sib_17-m.eaf,И вот в какой-то момент мы вдруг эээ увидели
Sib_17-m.eaf,что на противоположном берегу находятся немцы
Sib_17-m.eaf,в характерных таких пилотках
Sib_17-m.eaf,серых
Sib_17-m.eaf,и даже ээ разговор ээ был слышен.
Sib_17-m.eaf,И вот эта линия фронта ээ сохранилась на шесть месяцев.
Sib_17-m.eaf,Представляете!
Sib_17-m.eaf,где-то там шли бои
Sib_17-m.eaf,вот
Sib_17-m.eaf,а здесь они стояли.
Sib_17-m.eaf,Перед нашим домом!
Sib_17-m.eaf,Представляете!
Sib_17-m.eaf,эээ И вот мм эээ высидев некоторое время
Sib_17-m.eaf,ээ мм находясь на этой нейтральной полосе
Sib_17-m.eaf,я
Sib_17-m.eaf,вместе со своей мамой
Sib_17-m.eaf,с бабушкой
Sib_17-m.eaf,ээ решили уходить вглубь страны.
Sib_17-m.eaf,И ээ мм эээ оказались в глухой деревне
Sib_17-m.eaf,на расстоянии так приблизительно ста километров от линии фронта.
Sib_17-m.eaf,Которая здесь стояла.
Sib_17-m.eaf,Наступила зима.
Sib_17-m.eaf,И я узнал
Sib_17-m.eaf,все мы узнали
Sib_17-m.eaf,что произошла Сталинградская битва.
Sib_17-m.eaf,ээ Значит ээ в феврале эээ уже сорок третьего года.
Sib_17-m.eaf,И я узнал
Sib_17-m.eaf,что ээ мм ээ завод
Sib_17-m.eaf,который как раз стоял на на этой мм ээ на этом рубеже
Sib_17-m.eaf,эээ мм так сказать
Sib_17-m.eaf,ээ он полностью был ээ сожжён нашими отступающими войсками.
Sib_17-m.eaf,Эти были руины!
Sib_17-m.eaf,И тем не менее комендантом этого разрушенного завода оказался мой дядя
Sib_17-m.eaf,дядя Павел.
Sib_17-m.eaf,И когда я об этом узнал
Sib_17-m.eaf,то я сказал маме:
Sib_17-m.eaf,А было тогда мне значит
Sib_17-m.eaf,в сорок ээ третьем году
Sib_17-m.eaf,шестнадцать лет.
Sib_17-m.eaf,Мама
Sib_17-m.eaf,Я хочу к Павлу.
Sib_17-m.eaf,А ещё фронт!
Sib_17-m.eaf,Ещё война!
Sib_17-m.eaf,И мама мне разрешила.
Sib_17-m.eaf,И вот я добираюсь ээ до этого ль до этой линии фронта
Sib_17-m.eaf,встречаюсь с Павлом
Sib_17-m.eaf,и оказываюсь один из шести
Sib_17-m.eaf,человек
Sib_17-m.eaf,которые эээ мм так сказать были связаны с этим заводом.
Sib_17-m.eaf,Значит ээ мне нужно было ээ мм охранять этот разрушенный завод.
Sib_17-m.eaf,То есть ээ охранять не от чего!
Sib_17-m.eaf,И не от кого!
Sib_17-m.eaf,Но мне тогда нужны были хлебная карточка и эээ так сказать какая крыша над головой.
Sib_17-m.eaf,И вот этот Павел ээ мм м меня ээ о обеспечил.
