ID,Text
Sib_17-m.eaf,европейскую часть
Sib_17-m.eaf,Ро эээ ла ээ нашей страны
Sib_17-m.eaf,захватили мой родной город Воронеж
Sib_17-m.eaf,и остановились перед нашим домом.
Sib_17-m.eaf,Представляете!
Sib_17-m.eaf,На окраине Воронежа на эээ правом берегу реки Воронеж находился находилась маленькая маленькая станция Отрожка.
Sib_17-m.eaf,На этой маленькой станции на берегу ээ реки ээ стоял наш дом.
Sib_17-m.eaf,И вот
Sib_17-m.eaf,Представляете!
Sib_17-m.eaf,огромная армия!
Sib_17-m.eaf,Шла.
Sib_17-m.eaf,От эээ западных границ
Sib_17-m.eaf,шла шла
Sib_17-m.eaf,дошла до Воронежа
Sib_17-m.eaf,почти без ээ боев эээ захватила этот город
Sib_17-m.eaf,и остановилась на этой реке
Sib_17-m.eaf,ширина которой
Sib_17-m.eaf,ну была она метр метров наверное ээ тридцать
Sib_17-m.eaf,всего-навсего.
Sib_17-m.eaf,Которые можно было перейти вброд.
Sib_17-m.eaf,И вот в какой-то момент мы вдруг эээ увидели
Sib_17-m.eaf,что на противоположном берегу находятся немцы
Sib_17-m.eaf,в характерных таких пилотках
Sib_17-m.eaf,серых
Sib_17-m.eaf,и даже ээ разговор ээ был слышен.
Sib_17-m.eaf,И вот эта линия фронта ээ сохранилась на шесть месяцев.
Sib_17-m.eaf,Представляете!
Sib_17-m.eaf,где-то там шли бои
Sib_17-m.eaf,вот
Sib_17-m.eaf,а здесь они стояли.
Sib_17-m.eaf,Перед нашим домом!
Sib_17-m.eaf,Представляете!
Sib_17-m.eaf,эээ И вот мм эээ высидев некоторое время
Sib_17-m.eaf,ээ мм находясь на этой нейтральной полосе
Sib_17-m.eaf,я
Sib_17-m.eaf,вместе со своей мамой
Sib_17-m.eaf,с бабушкой
Sib_17-m.eaf,ээ решили уходить вглубь страны.
Sib_17-m.eaf,И ээ мм эээ оказались в глухой деревне
Sib_17-m.eaf,на расстоянии так приблизительно ста километров от линии фронта.
Sib_17-m.eaf,Которая здесь стояла.
Sib_17-m.eaf,Наступила зима.
Sib_17-m.eaf,И я узнал
Sib_17-m.eaf,все мы узнали
Sib_17-m.eaf,что произошла Сталинградская битва.
Sib_17-m.eaf,ээ Значит ээ в феврале эээ уже сорок третьего года.
Sib_17-m.eaf,И я узнал
Sib_17-m.eaf,что ээ мм ээ завод
Sib_17-m.eaf,который как раз стоял на на этой мм ээ на этом рубеже
Sib_17-m.eaf,эээ мм так сказать
Sib_17-m.eaf,ээ он полностью был ээ сожжён нашими отступающими войсками.
Sib_17-m.eaf,Эти были руины!
Sib_17-m.eaf,И тем не менее комендантом этого разрушенного завода оказался мой дядя
Sib_17-m.eaf,дядя Павел.
Sib_17-m.eaf,И когда я об этом узнал
Sib_17-m.eaf,то я сказал маме:
Sib_17-m.eaf,А было тогда мне значит
Sib_17-m.eaf,в сорок ээ третьем году
Sib_17-m.eaf,шестнадцать лет.
Sib_17-m.eaf,Мама
Sib_17-m.eaf,Я хочу к Павлу.
Sib_17-m.eaf,А ещё фронт!
Sib_17-m.eaf,Ещё война!
Sib_17-m.eaf,И мама мне разрешила.
Sib_17-m.eaf,И вот я добираюсь ээ до этого ль до этой линии фронта
Sib_17-m.eaf,встречаюсь с Павлом
Sib_17-m.eaf,и оказываюсь один из шести
Sib_17-m.eaf,человек
Sib_17-m.eaf,которые эээ мм так сказать были связаны с этим заводом.
Sib_17-m.eaf,Значит ээ мне нужно было ээ мм охранять этот разрушенный завод.
Sib_17-m.eaf,То есть ээ охранять не от чего!
Sib_17-m.eaf,И не от кого!
Sib_17-m.eaf,Но мне тогда нужны были хлебная карточка и эээ так сказать какая крыша над головой.
Sib_17-m.eaf,И вот этот Павел ээ мм м меня ээ о обеспечил.
