ID,Text
Pic-RUS_08-f_Pr-T.eaf,Ну
Pic-RUS_08-f_Pr-T.eaf,решил обратиться за советом к своим детям.
Pic-RUS_08-f_Pr-T.eaf,Дети
Pic-RUS_08-f_Pr-T.eaf,долго думая
Pic-RUS_08-f_Pr-T.eaf,ну говорят
Pic-RUS_08-f_Pr-T.eaf,Папа
Pic-RUS_08-f_Pr-T.eaf,Давайте-ка мы купим машину
Pic-RUS_08-f_Pr-T.eaf,чтоб на дачу ездить
Pic-RUS_08-f_Pr-T.eaf,заодно маме её подарим!
Pic-RUS_08-f_Pr-T.eaf,Хорошая идея!
Pic-RUS_08-f_Pr-T.eaf,подумал папа
Pic-RUS_08-f_Pr-T.eaf,побежал в магазин
Pic-RUS_08-f_Pr-T.eaf,пришёл
Pic-RUS_08-f_Pr-T.eaf,ему там очень понравилась одна машина
Pic-RUS_08-f_Pr-T.eaf,он её долго рассматривал
Pic-RUS_08-f_Pr-T.eaf,к нему подошёл консультант
Pic-RUS_08-f_Pr-T.eaf,и объяснил
Pic-RUS_08-f_Pr-T.eaf,сколько это всё стоит.
Pic-RUS_08-f_Pr-T.eaf,Папа отказался тактично
Pic-RUS_08-f_Pr-T.eaf,но не растерялся:
Pic-RUS_08-f_Pr-T.eaf,пошёл в детский мир
Pic-RUS_08-f_Pr-T.eaf,купил игрушечную машину
Pic-RUS_08-f_Pr-T.eaf,и подарил его своей жене.
Pic-RUS_08-f_Pr-T.eaf,Вот.
Pic-RUS_08-f_Ski-R.eaf,Жил-был молодой человек дядя Вася.
Pic-RUS_08-f_Ski-R.eaf,Проснулся он как-то рано утром в восемь часов утра в воскресенье.
Pic-RUS_08-f_Ski-R.eaf,Позавтракал
Pic-RUS_08-f_Ski-R.eaf,и решил пойти кататься на лыжах.
Pic-RUS_08-f_Ski-R.eaf,Но пока он там катался
Pic-RUS_08-f_Ski-R.eaf,вдруг он вспомнил
Pic-RUS_08-f_Ski-R.eaf,что буквально через час у него назначена встреча с его старыми друзьями.
Pic-RUS_08-f_Ski-R.eaf,Ну думает
Pic-RUS_08-f_Ski-R.eaf,Пойду-ка я п туда прям на лыжах.
Pic-RUS_08-f_Ski-R.eaf,Приехал он значит на лыжах к этих д к этим друзьям
Pic-RUS_08-f_Ski-R.eaf,а у них там тусовка!
Pic-RUS_08-f_Ski-R.eaf,Ну
Pic-RUS_08-f_Ski-R.eaf,пришлось выпить.
Pic-RUS_08-f_Ski-R.eaf,Молодому человеку
Pic-RUS_08-f_Ski-R.eaf,которого звали дядя Вася.
Pic-RUS_08-f_Ski-R.eaf,Выпил он
Pic-RUS_08-f_Ski-R.eaf,голова у него пошла кругом
Pic-RUS_08-f_Ski-R.eaf,а домой-то возвращаться надо!
Pic-RUS_08-f_Ski-R.eaf,Встал он на лыжи
Pic-RUS_08-f_Ski-R.eaf,и поехал с ним!
Pic-RUS_08-f_Ski-R.eaf,А голова пьяная
Pic-RUS_08-f_Ski-R.eaf,адреналин в голову ударил...
Pic-RUS_08-f_Ski-R.eaf,Ну в общем-то он естественно свалился
Pic-RUS_08-f_Ski-R.eaf,переломал себе руки с ног с ээ с ногами.
Pic-RUS_08-f_Ski-R.eaf,Приехала скорая помощь
Pic-RUS_08-f_Ski-R.eaf,и его в гипс закатала.
Pic-RUS_08-f_Ski-R.eaf,Отсюда вывод:
Pic-RUS_08-f_Ski-R.eaf,не ездили бы вы пьяными!
Pic-RUS_08-f_Ski-R.eaf,На лыжах.
Pic-RUS_08-f_Ski-T.eaf,История про дядю Васю.
Pic-RUS_08-f_Ski-T.eaf,Дядя Вася проснулся в в воскресенье в восемь утра
Pic-RUS_08-f_Ski-T.eaf,позавтракал
Pic-RUS_08-f_Ski-T.eaf,и поехал кататься на лыжах.
Pic-RUS_08-f_Ski-T.eaf,Катался он катался
Pic-RUS_08-f_Ski-T.eaf,и тут вспомнил
Pic-RUS_08-f_Ski-T.eaf,что у него буквально через час встреча с его старыми друзьями.
Pic-RUS_08-f_Ski-T.eaf,Ну думает
Pic-RUS_08-f_Ski-T.eaf,Заеду я к ним прям на лыжах.
Pic-RUS_08-f_Ski-T.eaf,Приехал
Pic-RUS_08-f_Ski-T.eaf,а там наливают.
Pic-RUS_08-f_Ski-T.eaf,Выпил он со своими старыми друзьями
Pic-RUS_08-f_Ski-T.eaf,у него голова кругом пошла
Pic-RUS_08-f_Ski-T.eaf,а домой-то ехать надо!
Pic-RUS_08-f_Ski-T.eaf,Сел на лыжи
Pic-RUS_08-f_Ski-T.eaf,встал на лыжи
Pic-RUS_08-f_Ski-T.eaf,и поехал!
Pic-RUS_08-f_Ski-T.eaf,Тут
Pic-RUS_08-f_Ski-T.eaf,У него голова пьяная
Pic-RUS_08-f_Ski-T.eaf,адрелалин адреналин в голову вбил
Pic-RUS_08-f_Ski-T.eaf,он значит решил дальше покататься.
Pic-RUS_08-f_Ski-T.eaf,Увидел большую горку
Pic-RUS_08-f_Ski-T.eaf,съехал гор с горки
Pic-RUS_08-f_Ski-T.eaf,и сломал себе все конечности.
Pic-RUS_08-f_Ski-T.eaf,Вот.
Pic-RUS_08-f_Ski-T.eaf,Отсюда вывод:
Pic-RUS_08-f_Ski-T.eaf,не пейте за лыжами!
